,idProject,nameProject,productionClass,testCase,NMC,isEagerTest,isEagerTestManual,prediction
46,1.0,helios,HostSelector,com.spotify.helios.common.descriptors.hostselectortest.testinoperatorserialization,0.0,False,False,True
47,1.0,helios,HostSelector,com.spotify.helios.common.descriptors.hostselectortest.testnotinoperator,0.0,False,False,False
48,1.0,helios,HostSelector,com.spotify.helios.common.descriptors.hostselectortest.testnotinoperatoremptyset,0.0,False,False,False
49,1.0,helios,HostSelector,com.spotify.helios.common.descriptors.hostselectortest.testparseallowedcharacters,0.0,False,False,False
50,1.0,helios,HostSelector,com.spotify.helios.common.descriptors.hostselectortest.testparsenotequals,0.0,False,False,False
52,1.0,helios,Job,com.spotify.helios.common.descriptors.jobtest.verifycanparsejobwithmissingenv,1.0,False,False,False
54,1.0,helios,PortMapping,com.spotify.helios.common.descriptors.portmappingtest.testjsonserializationwithdefaults,2.0,False,False,False
57,1.0,helios,JobValidator,com.spotify.helios.common.jobvalidatortest.testinvalidimagesfail,0.0,False,True,False
60,1.0,helios,Json,com.spotify.helios.common.jsontest.testobjectsha1,0.0,True,False,False
64,1.0,helios,DeploymentGroup,com.spotify.helios.master.deploymentgrouptest.testupdatefailedhostschangeddeploymentgrouphosts,1.0,False,True,False
67,1.0,helios,OldJobReaper,com.spotify.helios.master.reaper.oldjobreapertest.jobdeployedwithhistorylastusedrecentlynotreaped,3.0,False,True,True
68,1.0,helios,OldJobReaper,com.spotify.helios.master.reaper.oldjobreapertest.jobdeployedwithhistorylastusedtoolongagonotreaped,3.0,False,True,True
71,1.0,helios,HostsResource,com.spotify.helios.master.resources.hostsresourcetest.listhosts,0.0,False,False,False
75,1.0,helios,JobsResource,com.spotify.helios.master.resources.jobsresourcetest.testcreatejobwithpartialrolloutoptions,0.0,False,True,False
76,1.0,helios,RollingUpdateOpFactory,com.spotify.helios.rollingupdate.rollingupdateopfactorytest.teststartmanualnohosts,0.0,False,True,False
79,1.0,helios,PersistentPathChildrenCache,com.spotify.helios.servicescommon.coordination.persistentpathchildrencachetest.verifylistenercalledonnodeadd,1.0,True,False,False
86,1.0,helios,FastForwardReporter,com.spotify.helios.servicescommon.statistics.fastforwardreportertest.testattributesincludeheliosversion,0.0,True,False,True
87,1.0,helios,FastForwardReporter,com.spotify.helios.servicescommon.statistics.fastforwardreportertest.testcounter,5.0,True,False,False
88,1.0,helios,FastForwardReporter,com.spotify.helios.servicescommon.statistics.fastforwardreportertest.testgauges,0.0,True,False,False
90,1.0,helios,FastForwardReporter,com.spotify.helios.servicescommon.statistics.fastforwardreportertest.testmeter,1.0,True,False,False
91,1.0,helios,ZooKeeperAclProviders,com.spotify.helios.servicescommon.zookeeperaclproviderstest.testdefaultacl,0.0,False,False,False
92,1.0,helios,ZooKeeperRegistrarService,com.spotify.helios.servicescommon.zookeeperregistrarservicetest.testshutdown,4.0,True,False,False
95,1.0,helios,DeploymentGroup,com.spotify.helios.system.deploymentgrouptest.testrollingupdateperformance,0.0,False,True,False
98,1.0,helios,HealthCheck,com.spotify.helios.system.healthchecktest.testexec,1.0,False,True,False
102,1.0,helios,DefaultDeployer,com.spotify.helios.testing.defaultdeployertest.testtryagainonhostdown,1.0,False,False,False
104,1.0,helios,HeliosSoloDeployment,com.spotify.helios.testing.heliossolodeploymenttest.testundeployleftoverjobs,4.0,True,True,False
107,1.0,helios,LoggingLogStreamFollower,com.spotify.helios.testing.logginglogstreamfollowertest.testtwolinesnonewline,4.0,False,False,True
2,1.0,helios,Agent,com.spotify.helios.agent.agenttest.verifyclosedoesnotstopjobs,2.0,True,False,False
3,1.0,helios,Agent,com.spotify.helios.agent.agenttest.verifyreactorisupdatedwhenlisteneriscalled,1.0,True,False,False
7,1.0,helios,Supervisor,com.spotify.helios.agent.supervisortest.verifydockerexceptionsetstaskstatustofailed,0.0,True,False,False
10,1.0,helios,TaskConfig,com.spotify.helios.agent.taskconfigtest.testregistrationwithhttphealthcheck,0.0,False,False,False
12,1.0,helios,TaskHistoryWriter,com.spotify.helios.agent.taskhistorywritertest.testwritewithzookeeperdown,1.0,False,False,False
13,1.0,helios,TaskHistoryWriter,com.spotify.helios.agent.taskhistorywritertest.testwritewithzookeeperdownandinterveningcrash,2.0,False,False,False
18,1.0,helios,CliParser,com.spotify.helios.cli.cliparsertest.testcomputetargetssingleendpoint,1.0,False,False,False
19,1.0,helios,CliParser,com.spotify.helios.cli.cliparsertest.testinsecurehttpsdisabledbydefault,1.0,False,False,False
21,1.0,helios,DeploymentGroupStatusCommand,com.spotify.helios.cli.command.deploymentgroupstatuscommandtest.testdeploymentgroupstatuswitherror,0.0,False,False,False
22,1.0,helios,HostListCommand,com.spotify.helios.cli.command.hostlistcommandtest.testinvalidstatusthrowserror,0.0,True,False,False
26,1.0,helios,JobCreateCommand,com.spotify.helios.cli.command.jobcreatecommandtest.testjobcreatecommandfailswithinvalidfilepath,3.0,True,False,False
27,1.0,helios,JobCreateCommand,com.spotify.helios.cli.command.jobcreatecommandtest.testlabelsfromjsonfile,4.0,False,False,False
29,1.0,helios,PortMappingParser,com.spotify.helios.cli.command.portmappingparsertest.testparseportmappinggoodspecs,0.0,False,False,False
31,1.0,helios,RollingUpdateCommand,com.spotify.helios.cli.command.rollingupdatecommandtest.testcommandlineoptions,3.0,False,False,False
34,1.0,helios,RollingUpdateCommand,com.spotify.helios.cli.command.rollingupdatecommandtest.testrollingupdatefailed,3.0,False,False,False
39,1.0,helios,GoogleCredentialsAccessTokenSupplier,com.spotify.helios.client.googlecredentialsaccesstokensuppliertest.testgetwithcredentials,0.0,False,False,False
42,1.0,helios,RetryingRequestDispatcher,com.spotify.helios.client.retryingrequestdispatchertest.testsuccess,0.0,False,False,False
44,1.0,helios,HealthCheck,com.spotify.helios.common.descriptors.healthchecktest.testhttpwithoutport,0.0,False,False,False
51,1.0,helios,Job,com.spotify.helios.common.descriptors.jobtest.testhasexternalports,0.0,True,False,True
53,1.0,helios,Job,com.spotify.helios.common.descriptors.jobtest.verifysha1id,2.0,False,False,False
55,1.0,helios,RolloutOptions,com.spotify.helios.common.descriptors.rolloutoptionstest.testcandeserializestringlytypedfields,0.0,False,False,False
56,1.0,helios,TaskStatus,com.spotify.helios.common.descriptors.taskstatustest.testserializationofenvironment,0.0,False,False,False
58,1.0,helios,JobValidator,com.spotify.helios.common.jobvalidatortest.testjobfromjsonwithinvalidregistration,0.0,True,False,True
59,1.0,helios,JobValidator,com.spotify.helios.common.jobvalidatortest.testvalidnamespass,0.0,False,False,True
61,1.0,helios,Resolver,com.spotify.helios.common.resolvertest.testsupplierwithhttpfallback,0.0,False,False,False
62,1.0,helios,HeliosSoloIT,com.spotify.helios.heliossoloit.testservicediscovery,0.0,True,True,False
63,1.0,helios,HeliosSoloIT,com.spotify.helios.heliossoloit.testtcphealthcheck,0.0,False,False,False
65,1.0,helios,TotalHealthCheckGauge,com.spotify.helios.master.metrics.totalhealthcheckgaugetest.testallhealthy,1.0,False,False,False
66,1.0,helios,TotalHealthCheckGauge,com.spotify.helios.master.metrics.totalhealthcheckgaugetest.testonefails,1.0,False,False,False
69,1.0,helios,DeploymentGroupResource,com.spotify.helios.master.resources.deploymentgroupresourcetest.testgetnonexistingdeploymentgroup,0.0,False,False,False
70,1.0,helios,DeploymentGroupResource,com.spotify.helios.master.resources.deploymentgroupresourcetest.testrollingupdatejobdoesnotexist,0.0,False,False,False
72,1.0,helios,HostsResource,com.spotify.helios.master.resources.hostsresourcetest.listhostsnameandselectorfilter,1.0,False,False,False
73,1.0,helios,HostsResource,com.spotify.helios.master.resources.hostsresourcetest.listhostsselectorfiltermissingstatus,0.0,False,False,False
74,1.0,helios,JobsResource,com.spotify.helios.master.resources.jobsresourcetest.testcreatejobwithnorolloutoptions,0.0,False,False,False
77,1.0,helios,RollingUpdateOpFactory,com.spotify.helios.rollingupdate.rollingupdateopfactorytest.testtransitiontofailed,0.0,False,True,True
78,1.0,helios,RollingUpdatePlanner,com.spotify.helios.rollingupdate.rollingupdateplannertest.testserialrollout,0.0,False,False,False
80,1.0,helios,PersistentPathChildrenCache,com.spotify.helios.servicescommon.coordination.persistentpathchildrencachetest.verifylistenercalledonnodechange,1.0,True,False,False
81,1.0,helios,PersistentPathChildrenCache,com.spotify.helios.servicescommon.coordination.persistentpathchildrencachetest.verifylistenercalledonnoderemoved,1.0,True,False,False
82,1.0,helios,ZooKeeperUpdatingPersistentDirectory,com.spotify.helios.servicescommon.coordination.zookeeperupdatingpersistentdirectorytest.verifyrecoversfrombackuprestoreoffline,2.0,False,True,False
83,1.0,helios,RuleBasedZooKeeperAclProvider,com.spotify.helios.servicescommon.rulebasedzookeeperaclprovidertest.testdefaultacl,0.0,False,False,False
84,1.0,helios,RuleBasedZooKeeperAclProvider,com.spotify.helios.servicescommon.rulebasedzookeeperaclprovidertest.testnomatchingrules,0.0,False,False,True
85,1.0,helios,FastForwardReporter,com.spotify.helios.servicescommon.statistics.fastforwardreportertest.testattributesincludeadditionalattributes,0.0,True,True,False
89,1.0,helios,FastForwardReporter,com.spotify.helios.servicescommon.statistics.fastforwardreportertest.testhistogram,0.0,True,False,False
93,1.0,helios,DeploymentGroup,com.spotify.helios.system.deploymentgrouptest.testremovingagenttagundeploysjob,2.0,False,True,False
94,1.0,helios,DeploymentGroup,com.spotify.helios.system.deploymentgrouptest.testrollingupdatemigrate,0.0,False,True,False
96,1.0,helios,DeploymentGroup,com.spotify.helios.system.deploymentgrouptest.testrollingupdatewithtoken,0.0,False,True,False
97,1.0,helios,Deployment,com.spotify.helios.system.deploymenttest.test,0.0,False,True,False
99,1.0,helios,HealthCheck,com.spotify.helios.system.healthchecktest.testhttp,1.0,True,False,False
100,1.0,helios,VersionResponseFilter,com.spotify.helios.system.versionresponsefiltertest.testmajorversion,4.0,False,False,False
101,1.0,helios,DefaultDeployer,com.spotify.helios.testing.defaultdeployertest.testfailsonalldown,1.0,False,False,False
103,1.0,helios,HeliosSoloDeployment,com.spotify.helios.testing.heliossolodeploymenttest.testconfighasgooglecontainerregistrycredentials,4.0,True,True,False
105,1.0,helios,HostPickingStrategies,com.spotify.helios.testing.hostpickingstrategiestest.testdeterministic,0.0,False,False,False
106,1.0,helios,InMemoryLogStreamFollower,com.spotify.helios.testing.inmemorylogstreamfollowertest.testfollow,1.0,False,False,False
108,1.0,helios,Prober,com.spotify.helios.testing.probertest.testoverridedefaultprober,0.0,True,False,False
